	X:TIME(s)	Y:Acc1_Relative-RevJoint1(rad/s^2)	Y:Acc1_Relative-RevJoint2(rad/s^2)	Y:Acc1_Relative-RevJoint3(rad/s^2)	Y:Acc1_Relative-RevJoint4(rad/s^2)	Y:Acc1_Relative-RevJoint5(rad/s^2)	Y:Acc1_Relative-RevJoint6(rad/s^2)	Y:Driving_Torque-RevJoint1(N*m)	Y:Driving_Torque-RevJoint2(N*m)	Y:Driving_Torque-RevJoint3(N*m)	Y:Driving_Torque-RevJoint4(N*m)	Y:Driving_Torque-RevJoint5(N*m)	Y:Driving_Torque-RevJoint6(N*m)
  6.43500000000e-001  9.99999999992e-001  9.99999999968e-001  9.99999999968e-001  9.99999999968e-001  9.99999999968e-001  9.99999999968e-001  6.36507404530e-001  1.76421824795e-001  2.03943728748e-001 -4.28489687252e-002  4.34997319031e-002 -2.69442030728e-002
  6.45200000000e-001  9.99999999992e-001  9.99999999985e-001  9.99999999985e-001  9.99999999985e-001  9.99999999985e-001  9.99999999985e-001  6.32847996276e-001  1.73156507246e-001  2.01587611523e-001 -4.44210079644e-002  4.26856317406e-002 -2.70757764551e-002
  6.46800000000e-001  9.99999999992e-001  9.99999999998e-001  9.99999999998e-001  9.99999999998e-001  9.99999999998e-001  9.99999999998e-001  6.29393226830e-001  1.70073918412e-001  1.99363552645e-001 -4.59026175496e-002  4.19172275254e-002 -2.71984294707e-002
  6.48400000000e-001  9.99999999992e-001  9.99999999979e-001  9.99999999979e-001  9.99999999979e-001  9.99999999979e-001  9.99999999979e-001  6.25928200204e-001  1.66982300606e-001  1.97133191603e-001 -4.73861599397e-002  4.11467179571e-002 -2.73199208688e-002
  6.50000000000e-001  9.99999999992e-001  9.99999999965e-001  9.99999999965e-001  9.99999999965e-001  9.99999999965e-001  9.99999999965e-001  6.22452957799e-001  1.63881690268e-001  1.94896564790e-001 -4.88715870886e-002  4.03741234437e-002 -2.74402342940e-002
  6.51600000000e-001  9.99999999992e-001  9.99999999968e-001  9.99999999968e-001  9.99999999968e-001  9.99999999968e-001  9.99999999968e-001  6.18967541773e-001  1.60772124502e-001  1.92653709185e-001 -5.03588504443e-002  3.95994647037e-002 -2.75593533405e-002
  6.53200000000e-001  9.99999999992e-001  1.00000000003e+000  1.00000000003e+000  1.00000000003e+000  1.00000000003e+000  1.00000000003e+000  6.15471995037e-001  1.57653641070e-001  1.90404662362e-001 -5.18479009455e-002  3.88227627679e-002 -2.76772615524e-002
  6.54800000000e-001  9.99999999992e-001  1.00000000000e+000  1.00000000000e+000  1.00000000000e+000  1.00000000000e+000  1.00000000000e+000  6.11966361252e-001  1.54526278392e-001  1.88149462484e-001 -5.33386890269e-002  3.80440389778e-002 -2.77939424263e-002
  6.56500000000e-001  9.99999999992e-001  9.99988342659e-001  9.99988342659e-001  9.99988342659e-001  9.99988342659e-001  9.99988342659e-001  6.08229970979e-001  1.51193173719e-001  1.85746213353e-001 -5.49247755257e-002  3.72143152743e-002 -2.79165824802e-002
  6.58100000000e-001  9.99999999992e-001  1.00000999199e+000  1.00000999199e+000  1.00000999199e+000  1.00000999199e+000  1.00000999199e+000  6.04704883433e-001  1.48048729526e-001  1.83479189854e-001 -5.64184755468e-002  3.64317474303e-002 -2.80306241084e-002
  6.59700000000e-001  9.99999999992e-001  9.99999999968e-001  9.99999999968e-001  9.99999999968e-001  9.99999999968e-001  9.99999999968e-001  6.01168079864e-001  1.44893909108e-001  1.81205046716e-001 -5.79145080053e-002  3.56468490757e-002 -2.81434686995e-002
  6.61300000000e-001  9.99999999992e-001  9.99999999993e-001  9.99999999993e-001  9.99999999993e-001  9.99999999993e-001  9.99999999993e-001  5.97621932432e-001  1.41730883603e-001  1.78925254985e-001 -5.94118346445e-002  3.48601375270e-002 -2.82549928327e-002
  6.62900000000e-001  9.99999999993e-001  1.00000000000e+000  1.00000000000e+000  1.00000000000e+000  1.00000000000e+000  1.00000000000e+000  5.94065930802e-001  1.38559183709e-001  1.76639512629e-001 -6.09106400658e-002  3.40715170152e-002 -2.83652053751e-002
  6.64500000000e-001  9.99999999993e-001  9.99999999965e-001  9.99999999965e-001  9.99999999965e-001  9.99999999965e-001  9.99999999965e-001  5.90500123313e-001  1.35378851947e-001  1.74347861469e-001 -6.24108715914e-002  3.32810108022e-002 -2.84740895548e-002
  6.66100000000e-001  9.99999999993e-001  9.99999999984e-001  9.99999999984e-001  9.99999999984e-001  9.99999999984e-001  9.99999999984e-001  5.86924559094e-001  1.32189931531e-001  1.72050343937e-001 -6.39124760247e-002  3.24886424713e-002 -2.85816285599e-002
  6.67700000000e-001  9.99999999993e-001  9.99999999993e-001  9.99999999993e-001  9.99999999993e-001  9.99999999993e-001  9.99999999993e-001  5.83339288046e-001  1.28992466353e-001  1.69747003073e-001 -6.54153996560e-002  3.16944359243e-002 -2.86878055403e-002
  6.69400000000e-001  9.99999999993e-001  9.99999444881e-001  9.99999444881e-001  9.99999444881e-001  9.99999444881e-001  9.99999444881e-001  5.79519327751e-001  1.25585818647e-001  1.67293352625e-001 -6.70136539169e-002  3.08485978552e-002 -2.87991087141e-002
  6.71000000000e-001  9.99999999993e-001  1.00000444090e+000  1.00000444090e+000  1.00000444090e+000  1.00000444090e+000  1.00000444090e+000  5.75914473522e-001  1.22371126264e-001  1.64978310430e-001 -6.85190085050e-002  3.00507360068e-002 -2.89024106069e-002
  6.72600000000e-001  9.99999999993e-001  9.99988342623e-001  9.99988342623e-001  9.99988342623e-001  9.99988342623e-001  9.99988342623e-001  5.72298905155e-001  1.19146952451e-001  1.62656860035e-001 -7.00260128589e-002  2.92508614634e-002 -2.90043515004e-002
  6.74200000000e-001  9.99999999993e-001  1.00000999197e+000  1.00000999197e+000  1.00000999197e+000  1.00000999197e+000  1.00000999197e+000  5.68675923983e-001  1.15916343266e-001  1.60331056299e-001 -7.15332214215e-002  2.84496958027e-002 -2.91047671246e-002
  6.75800000000e-001  9.99999999993e-001  1.00000999202e+000  1.00000999202e+000  1.00000999202e+000  1.00000999202e+000  1.00000999202e+000  5.65042305801e-001  1.12676318716e-001  1.57998917367e-001 -7.30419806124e-002  2.76465616852e-002 -2.92037890577e-002
  6.77400000000e-001  9.99999999993e-001  1.00000000000e+000  1.00000000000e+000  1.00000000000e+000  1.00000000000e+000  1.00000000000e+000  5.61398750947e-001  1.09427521757e-001  1.55660888784e-001 -7.45519579879e-002  2.68416230900e-002 -2.93013708748e-002
  6.79000000000e-001  9.99999999993e-001  9.99999999982e-001  9.99999999982e-001  9.99999999982e-001  9.99999999982e-001  9.99999999982e-001  5.57746414388e-001  1.06171018761e-001  1.53317699169e-001 -7.60626246376e-002  2.60351424300e-002 -2.93974458170e-002
  6.80600000000e-001  9.99999999993e-001  9.99999999968e-001  9.99999999968e-001  9.99999999968e-001  9.99999999968e-001  9.99999999968e-001  5.54084802377e-001  1.02906350396e-001  1.50969055855e-001 -7.75741584659e-002  2.52270280846e-002 -2.94920216476e-002
  6.82300000000e-001  9.99999999993e-001  9.99999999962e-001  9.99999999962e-001  9.99999999962e-001  9.99999999962e-001  9.99999999962e-001  5.50184240401e-001  9.94287496621e-002  1.48467701155e-001 -7.91810479672e-002  2.43666465900e-002 -2.95908467206e-002
  6.83900000000e-001  9.99999999993e-001  9.99999999998e-001  9.99999999998e-001  9.99999999998e-001  9.99999999998e-001  9.99999999998e-001  5.46503679150e-001  9.61473997409e-002  1.46107964025e-001 -8.06941852435e-002  2.35552479157e-002 -2.96822764941e-002
  6.85500000000e-001  9.99999999993e-001  1.00000000000e+000  1.00000000000e+000  1.00000000000e+000  1.00000000000e+000  1.00000000000e+000  5.42814020010e-001  9.28580406129e-002  1.43742924260e-001 -8.22080091172e-002  2.27422988031e-002 -2.97721546096e-002
  6.87100000000e-001  9.99999999993e-001  9.99999444848e-001  9.99999444848e-001  9.99999444848e-001  9.99999444848e-001  9.99999444848e-001  5.39115292345e-001  8.95606965439e-002  1.41372613639e-001 -8.37224726244e-002  2.19278205613e-002 -2.98604652200e-002
  6.88700000000e-001  9.99999999993e-001  1.00000444086e+000  1.00000444086e+000  1.00000444086e+000  1.00000444086e+000  1.00000444086e+000  5.35407889269e-001  8.62557306225e-002  1.38997290489e-001 -8.52373715492e-002  2.11119133023e-002 -2.99471762279e-002
  6.90299999999e-001  9.99999999993e-001  9.99988342656e-001  9.99988342656e-001  9.99988342656e-001  9.99988342656e-001  9.99988342656e-001  5.31690421785e-001  8.29418447935e-002  1.36616103509e-001 -8.67532715401e-002  2.02942917573e-002 -3.00323351918e-002
  6.91899999999e-001  9.99999999993e-001  1.00000999202e+000  1.00000999202e+000  1.00000999202e+000  1.00000999202e+000  1.00000999202e+000  5.27966152224e-001  7.96220784669e-002  1.34231098959e-001 -8.82687272931e-002  1.94756775077e-002 -3.01157819853e-002
  6.93499999999e-001  9.99999999993e-001  9.99999999965e-001  9.99999999965e-001  9.99999999965e-001  9.99999999965e-001  9.99999999965e-001  5.24231371989e-001  7.62929679133e-002  1.31839979656e-001 -8.97853081181e-002  1.86552829937e-002 -3.01976676113e-002
  6.95199999999e-001  9.99999999993e-001  9.99999999959e-001  9.99999999959e-001  9.99999999959e-001  9.99999999959e-001  9.99999999959e-001  5.20254182977e-001  7.27479085072e-002  1.29294309174e-001 -9.13967733165e-002  1.77822291275e-002 -3.02828314708e-002
  6.96799999999e-001  9.99999999993e-001  9.99999999968e-001  9.99999999968e-001  9.99999999968e-001  9.99999999968e-001  9.99999999968e-001  5.16502015183e-001  6.94035192939e-002  1.26893297204e-001 -9.29137070945e-002  1.69591419762e-002 -3.03612602716e-002
  6.98399999999e-001  9.99999999993e-001  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  5.12741253769e-001  6.60515644094e-002  1.24487408838e-001 -9.44308285749e-002  1.61347383448e-002 -3.04379982769e-002
  6.99999999999e-001  9.99999999993e-001  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  5.08971965031e-001  6.26921021736e-002  1.22076699846e-001 -9.59480735077e-002  1.53090487525e-002 -3.05130281793e-002
  7.01599999999e-001  9.99999999993e-001  9.99999999965e-001  9.99999999965e-001  9.99999999965e-001  9.99999999965e-001  9.99999999965e-001  5.05194216108e-001  5.93251916497e-002  1.19661226650e-001 -9.74653771167e-002  1.44821040524e-002 -3.05863326660e-002
  7.03199999999e-001  9.99999999993e-001  9.99999444856e-001  9.99999444856e-001  9.99999444856e-001  9.99999444856e-001  9.99999444856e-001  5.01408045138e-001  5.59508645976e-002  1.17241027624e-001 -9.89826871085e-002  1.36539289233e-002 -3.06578957371e-002
  7.04799999999e-001  9.99999999993e-001  1.00000444091e+000  1.00000444091e+000  1.00000444091e+000  1.00000444091e+000  1.00000444091e+000  4.97613848868e-001  5.25694899789e-002  1.14816366022e-001 -1.00499794610e-001  1.28246264480e-002 -3.07276856270e-002
  7.06499999999e-001  9.99999999993e-001  9.99995559106e-001  9.99995559106e-001  9.99995559106e-001  9.99995559106e-001  9.99995559106e-001  4.93572711859e-001  4.89681022459e-002  1.12234656538e-001 -1.02111900082e-001  1.19420554267e-002 -3.07999230423e-002
  7.08099999999e-001  9.99999999993e-001  1.00001165734e+000  1.00001165734e+000  1.00001165734e+000  1.00001165734e+000  1.00001165734e+000  4.89762163213e-001  4.55723680739e-002  1.09800963428e-001 -1.03628388288e-001  1.11105245037e-002 -3.08660021015e-002
  7.09699999999e-001  9.99999999993e-001  9.99990007958e-001  9.99990007958e-001  9.99990007958e-001  9.99990007958e-001  9.99990007958e-001  4.85941487373e-001  4.21675918364e-002  1.07361533509e-001 -1.05145482559e-001  1.02774579687e-002 -3.09303567360e-002
  7.11299999999e-001  9.99999999993e-001  9.99999999968e-001  9.99999999968e-001  9.99999999968e-001  9.99999999968e-001  9.99999999968e-001  4.82114468217e-001  3.87573370286e-002  1.04918757953e-001 -1.06661491316e-001  9.44370074710e-003 -3.09928067900e-002
  7.12899999999e-001  9.99999999993e-001  1.00000000001e+000  1.00000000001e+000  1.00000000001e+000  1.00000000001e+000  1.00000000001e+000  4.78278953034e-001  3.53395684104e-002  1.02471299667e-001 -1.08177320122e-001  8.60879890820e-003 -3.10534325741e-002
  7.14499999999e-001  9.99999999993e-001  1.00000000000e+000  1.00000000000e+000  1.00000000000e+000  1.00000000000e+000  1.00000000000e+000  4.74435549730e-001  3.19148548742e-002  1.00019555780e-001 -1.09692666257e-001  7.77290288576e-003 -3.11121933963e-002
  7.16099999999e-001  9.99999999993e-001  9.99999999965e-001  9.99999999965e-001  9.99999999965e-001  9.99999999965e-001  9.99999999965e-001  4.70584333099e-001  2.84832622514e-002  9.75635886123e-002 -1.11207460216e-001  6.93604655357e-003 -3.11690719819e-002
  7.17699999999e-001  9.99999999993e-001  9.99999999984e-001  9.99999999984e-001  9.99999999984e-001  9.99999999984e-001  9.99999999984e-001  4.66725378789e-001  2.50448571293e-002  9.51034611360e-002 -1.12721631973e-001  6.09826411916e-003 -3.12240510707e-002
  7.19399999999e-001  9.99999999993e-001  9.99999999968e-001  9.99999999968e-001  9.99999999968e-001  9.99999999968e-001  9.99999999968e-001  4.62616847217e-001  2.13841625406e-002  9.24850884068e-002 -1.14329678809e-001  5.20714418820e-003 -3.12803657808e-002
  7.20999999999e-001  9.99999999993e-001  1.00000055509e+000  1.00000055509e+000  1.00000055509e+000  1.00000055509e+000  1.00000055509e+000  4.58742205842e-001  1.79319480348e-002  9.00166005017e-002 -1.15842330976e-001  4.36756759112e-003 -3.13313714456e-002
  7.22599999999e-001  9.99999999994e-001  9.99995559109e-001  9.99995559109e-001  9.99995559109e-001  9.99995559109e-001  9.99995559109e-001  4.54859770644e-001  1.44728509267e-002  8.75439639979e-002 -1.17354272656e-001  3.52710706291e-003 -3.13804375500e-002
  7.24199999999e-001  9.99999999994e-001  1.00001165731e+000  1.00001165731e+000  1.00001165731e+000  1.00001165731e+000  1.00001165731e+000  4.50971026442e-001  1.10082783008e-002  8.50681331458e-002 -1.18864810885e-001  2.68610841543e-003 -3.14274861283e-002
  7.25799999999e-001  9.99999999994e-001  9.99990007971e-001  9.99990007971e-001  9.99990007971e-001  9.99990007971e-001  9.99990007971e-001  4.47072951635e-001  7.53534801407e-003  8.25872127565e-002 -1.20375243698e-001  1.84392261485e-003 -3.14726340182e-002
  7.27399999999e-001  9.99999999994e-001  9.99999999998e-001  9.99999999998e-001  9.99999999998e-001  9.99999999998e-001  9.99999999998e-001  4.43169282022e-001  4.05761217878e-003  8.01035820069e-002 -1.21883881930e-001  1.00139336978e-003 -3.15157063011e-002
  7.28999999999e-001  9.99999999994e-001  9.99999999995e-001  9.99999999995e-001  9.99999999995e-001  9.99999999995e-001  9.99999999995e-001  4.39257907539e-001  5.73054601188e-004  7.76159215673e-002 -1.23391621369e-001  1.58072842521e-004 -3.15567804422e-002
  7.30599999999e-001  9.99999999994e-001  9.99999999998e-001  9.99999999998e-001  9.99999999998e-001  9.99999999998e-001  9.99999999998e-001  4.35339436529e-001 -2.91775093383e-003  7.51246324892e-002 -1.24898155207e-001 -6.85885846683e-004 -3.15958166955e-002
  7.32299999999e-001  9.99999999994e-001  9.99999999965e-001  9.99999999965e-001  9.99999999965e-001  9.99999999965e-001  9.99999999965e-001  4.31168378711e-001 -6.63349552489e-003  7.24737390342e-002 -1.26497442889e-001 -1.58324955741e-003 -3.16350407399e-002
  7.33899999999e-001  9.99999999994e-001  9.99999999962e-001  9.99999999962e-001  9.99999999962e-001  9.99999999962e-001  9.99999999962e-001  4.27235535517e-001 -1.01369545673e-002  6.99751842900e-002 -1.28001253751e-001 -2.42840655148e-003 -3.16698200845e-002
  7.35499999999e-001  9.99999999994e-001  9.99999999998e-001  9.99999999998e-001  9.99999999998e-001  9.99999999998e-001  9.99999999998e-001  4.23295853976e-001 -1.36464341295e-002  6.74732140549e-002 -1.29503628701e-001 -3.27408669172e-003 -3.17025094816e-002
  7.37099999999e-001  9.99999999994e-001  1.00000055511e+000  1.00000055511e+000  1.00000055511e+000  1.00000055511e+000  1.00000055511e+000  4.19349449019e-001 -1.71618306711e-002  6.49679176404e-002 -1.31004478630e-001 -4.12024532374e-003 -3.17330907807e-002
  7.38699999999e-001  9.99999999994e-001  9.99995559089e-001  9.99995559089e-001  9.99995559089e-001  9.99995559089e-001  9.99995559089e-001  4.15396090257e-001 -2.06833724152e-002  6.24591645898e-002 -1.32503868416e-001 -4.96691459466e-003 -3.17615606060e-002
  7.40299999999e-001  9.99999999994e-001  1.00001165731e+000  1.00001165731e+000  1.00001165731e+000  1.00001165731e+000  1.00001165731e+000  4.11437248602e-001 -2.42096524332e-002  5.99479083291e-002 -1.34001103090e-001 -5.81374723508e-003 -3.17878433369e-002
  7.41899999999e-001  9.99999999994e-001  9.99990007985e-001  9.99990007985e-001  9.99990007985e-001  9.99990007985e-001  9.99990007985e-001  4.07469961074e-001 -2.77435277401e-002  5.74322767546e-002 -1.35497468686e-001 -6.66138482653e-003 -3.18120517688e-002
  7.43499999999e-001  9.99999999994e-001  1.00000000000e+000  1.00000000000e+000  1.00000000000e+000  1.00000000000e+000  1.00000000000e+000  4.03497913129e-001 -3.12814591384e-002  5.49146361883e-002 -1.36991279121e-001 -7.50898524109e-003 -3.18340165899e-002
  7.45199999999e-001  9.99999999994e-001  1.00000000000e+000  1.00000000000e+000  1.00000000000e+000  1.00000000000e+000  1.00000000000e+000  3.99270151797e-001 -3.50471242426e-002  5.22360289617e-002 -1.38576614098e-001 -8.40999904617e-003 -3.18549766807e-002
  7.46799999999e-001  9.99999999994e-001  9.99999999959e-001  9.99999999959e-001  9.99999999959e-001  9.99999999959e-001  9.99999999959e-001  3.95284674097e-001 -3.85969208424e-002  4.97119941518e-002 -1.40066648747e-001 -9.25826677741e-003 -3.18724267198e-002
  7.48399999999e-001  9.99999999994e-001  9.99999999962e-001  9.99999999962e-001  9.99999999962e-001  9.99999999962e-001  9.99999999962e-001  3.91293076439e-001 -4.21521047654e-002  4.71851344524e-002 -1.41554618643e-001 -1.01067401591e-002 -3.18876517431e-002
  7.49999999999e-001  9.99999999994e-001  9.99999999998e-001  9.99999999998e-001  9.99999999998e-001  9.99999999998e-001  9.99999999998e-001  3.87295451838e-001 -4.57125939885e-002  4.46555260860e-002 -1.43040443549e-001 -1.09553783406e-002 -3.19006352423e-002
  7.51599999999e-001  9.99999999994e-001  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  3.83291894168e-001 -4.92783057198e-002  4.21232459272e-002 -1.44524042740e-001 -1.18041401499e-002 -3.19113607713e-002
  7.53199999999e-001  9.99999999994e-001  1.00000055509e+000  1.00000055509e+000  1.00000055509e+000  1.00000055509e+000  1.00000055509e+000  3.79282526562e-001 -5.28491288496e-002  3.95883897222e-002 -1.46005322195e-001 -1.26529777055e-002 -3.19198107609e-002
  7.54799999999e-001  9.99999999994e-001  9.99995559070e-001  9.99995559070e-001  9.99995559070e-001  9.99995559070e-001  9.99995559070e-001  3.75267132686e-001 -5.64252819123e-002  3.70508353855e-002 -1.47484341068e-001 -1.35019194390e-002 -3.19259819291e-002
  7.56499999999e-001  9.99999999994e-001  9.99999999984e-001  9.99999999984e-001  9.99999999984e-001  9.99999999984e-001  9.99999999984e-001  3.70995090144e-001 -6.02299041836e-002  3.43523349002e-002 -1.49052864618e-001 -1.44038049430e-002 -3.19299899451e-002
  7.58099999999e-001  9.99999999994e-001  9.99999999998e-001  9.99999999998e-001  9.99999999998e-001  9.99999999998e-001  9.99999999998e-001  3.66968412669e-001 -6.38159649499e-002  3.18100046746e-002 -1.50526581659e-001 -1.52526389582e-002 -3.19313747356e-002
  7.59699999999e-001  9.99999999994e-001  9.99999999995e-001  9.99999999995e-001  9.99999999995e-001  9.99999999995e-001  9.99999999995e-001  3.62936290609e-001 -6.74068172551e-002  2.92654018426e-002 -1.51997656901e-001 -1.61013832674e-002 -3.19304193428e-002
  7.61299999999e-001  9.99999999994e-001  9.99999999965e-001  9.99999999965e-001  9.99999999965e-001  9.99999999965e-001  9.99999999965e-001  3.58898823064e-001 -7.10023736357e-002  2.67186072236e-002 -1.53466006710e-001 -1.69499947714e-002 -3.19271077521e-002
  7.62899999999e-001  9.99999999994e-001  9.99999999967e-001  9.99999999967e-001  9.99999999967e-001  9.99999999967e-001  9.99999999967e-001  3.54856109996e-001 -7.46025458550e-002  2.41697022861e-002 -1.54931546977e-001 -1.77984300566e-002 -3.19214240288e-002
  7.64499999999e-001  9.99999999994e-001  9.99999999981e-001  9.99999999981e-001  9.99999999981e-001  9.99999999981e-001  9.99999999981e-001  3.50808252218e-001 -7.82072449114e-002  2.16187691412e-002 -1.56394193129e-001 -1.86466453984e-002 -3.19133523218e-002
  7.66099999999e-001  9.99999999994e-001  9.99999999995e-001  9.99999999995e-001  9.99999999995e-001  9.99999999995e-001  9.99999999995e-001  3.46755351404e-001 -8.18163810344e-002  1.90658905446e-002 -1.57853860126e-001 -1.94945967611e-002 -3.19028768655e-002
  7.67699999999e-001  9.99999999994e-001  9.99999999987e-001  9.99999999987e-001  9.99999999987e-001  9.99999999987e-001  9.99999999987e-001  3.42697510083e-001 -8.54298636860e-002  1.65111498941e-002 -1.59310462465e-001 -2.03422398001e-002 -3.18899819827e-002
  7.69399999999e-001  9.99999999994e-001  9.99999999943e-001  9.99999999943e-001  9.99999999943e-001  9.99999999943e-001  9.99999999943e-001  3.38380756000e-001 -8.92738493666e-002  1.37947917069e-002 -1.60854648335e-001 -2.12424727471e-002 -3.18736127647e-002
  7.70999999999e-001  9.99999999994e-001  9.99999999945e-001  9.99999999945e-001  9.99999999945e-001  9.99999999945e-001  9.99999999945e-001  3.34313052345e-001 -9.28960075094e-002  1.12364767029e-002 -1.62304657818e-001 -2.20893385028e-002 -3.18556786959e-002
  7.72599999999e-001  9.99999999994e-001  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  3.30240727492e-001 -9.65222301308e-002  8.67655903886e-003 -1.63751337941e-001 -2.29357582193e-002 -3.18352777677e-002
  7.74199999999e-001  9.99999999994e-001  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  3.26163887426e-001 -1.00152423587e-001  6.11512470364e-003 -1.65194601356e-001 -2.37816863128e-002 -3.18123946907e-002
  7.75799999999e-001  9.99999999994e-001  9.99999999942e-001  9.99999999942e-001  9.99999999942e-001  9.99999999942e-001  9.99999999942e-001  3.22082638990e-001 -1.03786493463e-001  3.55226032503e-003 -1.66634360265e-001 -2.46270768967e-002 -3.17870142777e-002
  7.77399999999e-001  9.99999999994e-001  9.99999999962e-001  9.99999999962e-001  9.99999999962e-001  9.99999999962e-001  9.99999999962e-001  3.17997089880e-001 -1.07424344573e-001  9.88053169661e-004 -1.68070526423e-001 -2.54718837828e-002 -3.17591214460e-002
  7.78999999999e-001  9.99999999994e-001  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  1.00000000002e+000  3.13907348627e-001 -1.11065880980e-001 -1.57740887314e-003 -1.69503011147e-001 -2.63160604884e-002 -3.17287012219e-002
  7.80599999999e-001  9.99999999994e-001  9.99999999984e-001  9.99999999984e-001  9.99999999984e-001  9.99999999984e-001  9.99999999984e-001  3.09813524602e-001 -1.14711005991e-001 -4.14403728772e-003 -1.70931725322e-001 -2.71595602354e-002 -3.16957387425e-002
  7.82299999999e-001  9.99999999995e-001  9.99999999995e-001  9.99999999995e-001  9.99999999995e-001  9.99999999995e-001  9.99999999995e-001  3.05459486375e-001 -1.18587774329e-001 -6.87225824656e-003 -1.72445502553e-001 -2.80549843112e-002 -3.16579140553e-002
  7.83899999999e-001  9.99999999995e-001  9.99999999987e-001  9.99999999987e-001  9.99999999987e-001  9.99999999987e-001  9.99999999987e-001  3.01357590678e-001 -1.22239992183e-001 -9.44101005484e-003 -1.73866156662e-001 -2.88969388354e-002 -3.16196617234e-002
  7.85499999999e-001  9.99999999995e-001  9.99999999951e-001  9.99999999951e-001  9.99999999951e-001  9.99999999951e-001  9.99999999951e-001  2.97251952406e-001 -1.25895497779e-001 -1.20106532524e-002 -1.75282764614e-001 -2.97380713190e-002 -3.15788223384e-002
  7.87099999999e-001  9.99999999995e-001  9.99999999992e-001  9.99994171321e-001  9.99999999992e-001  9.99994171321e-001  9.99999999992e-001  2.93142573247e-001 -1.29554296212e-001 -1.45811684197e-002 -1.76695283314e-001 -3.05783595132e-002 -3.15353850850e-002
  7.88699999999e-001  9.99999999995e-001  1.00000000002e+000  1.00000499603e+000  1.00000000002e+000  1.00000499603e+000  1.00000000002e+000  2.89029995162e-001 -1.33215882510e-001 -1.71521876548e-002 -1.78103437292e-001 -3.14176560154e-002 -3.14893219602e-002
  7.90299999999e-001  9.99999999995e-001  9.99999999948e-001  1.00000027750e+000  9.99999999948e-001  1.00000027750e+000  9.99999999948e-001  2.84913719430e-001 -1.36880734503e-001 -1.97240141727e-002 -1.79507398615e-001 -3.22560542687e-002 -3.14406385023e-002
  7.91899999999e-001  9.99999999995e-001  9.99999999945e-001  9.99997779499e-001  9.99999999945e-001  9.99997779499e-001  9.99999999945e-001  2.80794199678e-001 -1.40548430628e-001 -2.22963368500e-002 -1.80906929655e-001 -3.30934271257e-002 -3.13893098600e-002
  7.93499999999e-001  9.99999999995e-001  1.00000000002e+000  1.00000582869e+000  1.00000000002e+000  1.00000582869e+000  1.00000000002e+000  2.76671709214e-001 -1.44218718867e-001 -2.48689604086e-002 -1.82301869899e-001 -3.39296889374e-002 -3.13353171881e-002
  7.95199999999e-001  9.99999999995e-001  9.99999999981e-001  9.99999999981e-001  9.99999999981e-001  9.99999999981e-001  9.99999999981e-001  2.72287948086e-001 -1.48121589809e-001 -2.76029147690e-002 -1.83779071852e-001 -3.48170585221e-002 -3.12750312456e-002
  7.96799999999e-001  9.99999999995e-001  9.99999999978e-001  9.99999999978e-001  9.99999999978e-001  9.99999999978e-001  9.99999999978e-001  2.68159136652e-001 -1.51797431204e-001 -3.01762257801e-002 -1.85164493356e-001 -3.56510036010e-002 -3.12155187676e-002
  7.98399999999e-001  9.99999999995e-001  9.99999999987e-001  9.99999999987e-001  9.99999999987e-001  9.99999999987e-001  9.99999999987e-001  2.64027515523e-001 -1.55475734564e-001 -3.27496766568e-002 -1.86545124521e-001 -3.64837319559e-002 -3.11533070290e-002
  7.99999999999e-001  9.99999999995e-001  9.99999999990e-001  9.99999722434e-001  9.99999999990e-001  9.99999722434e-001  9.99999999990e-001  2.59893198916e-001 -1.59156399059e-001 -3.53231748278e-002 -1.87920873502e-001 -3.73151946039e-002 -3.10883829100e-002
  8.01599999999e-001  9.99999999995e-001  9.99999999976e-001  1.00000222042e+000  9.99999999976e-001  1.00000222042e+000  9.99999999976e-001  2.55756364237e-001 -1.62839263619e-001 -3.78965866054e-002 -1.89291620944e-001 -3.81453277300e-002 -3.10207314849e-002
  8.03199999999e-001  9.99999999995e-001  9.99999999995e-001  9.99994171324e-001  9.99999999995e-001  9.99994171324e-001  9.99999999995e-001  2.51616883377e-001 -1.66524458824e-001 -4.04699768022e-002 -1.90657380446e-001 -3.89741388264e-002 -3.09503475719e-002
  8.04799999999e-001  9.99999999995e-001  1.00000000002e+000  1.00000499602e+000  1.00000000002e+000  1.00000499602e+000  1.00000000002e+000  2.47475427756e-001 -1.70211351680e-001 -4.30428902839e-002 -1.92017817324e-001 -3.98014484056e-002 -3.08772011724e-002
  8.06499999999e-001  9.99999999995e-001  1.00000444084e+000  9.99999999948e-001  1.00000444084e+000  9.99999999948e-001  1.00000444084e+000  2.43072541395e-001 -1.74130941171e-001 -4.57763427097e-002 -1.93457580727e-001 -4.06788940874e-002 -3.07964580071e-002
